Vaccines	Cosine	z-score
Bovine Rotavirus-Coronavirus  Modified Killed Virus Vaccine (USDA: 1935.20) OR Bovine Rotavirus-Coronavirus  Modified Live Virus Vaccine (USDA: 1931.20) OR Bovine Rotavirus-Coronavirus Killed Virus Vaccine-Clostridium Perfringens Type C-Escherichia Coli Bacterin-Toxoid (USDA: 4570.20) OR Bovine Rotavirus-Coronavirus Killed Virus Vaccine-Clostridium Perfringens Type C-Escherichia Coli Bacterin-Toxoid (USDA: 4570.22) OR Bovine Rotavirus-Coronavirus Killed Virus Vaccine-Clostridium Perfringens Types C & D-Escherichia Coli Bacterin-Toxoid (USDA: 4575.20) OR Bovine Rotavirus-Coronavirus Killed Virus Vaccine-Escherichia Coli Bacterin (USDA: 4585.20) OR Bovine Rotavirus-Coronavirus Killed Virus Vaccine-Escherichia Coli Bacterin (USDA: 4585.22) OR HSVT[VP7/6/2] OR ROTARIX OR RotaTeq OR Rotavirus Chimeric VP6 protein Vaccine OR Rotavirus VP2/VP 6 Protein Vaccine OR Rotavirus VP4/VP7 Protein Vaccine OR Rotavirus VP6 Protein Vaccine	0.32584590043033573	1.4293530807376333
Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.23) OR Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.27) OR Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4867.20) OR Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4867.21) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine (USDA: 1475.00) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.00) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.01) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.21) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.26) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.23) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.24) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.A0) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.A1) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46) OR Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine (USDA: 13W5.20) OR Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 46W5.21) OR Encephalomyelitis-Rhinopneumonitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4844.30) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.22) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.23) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.24) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.32) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.23) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.24) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.32) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.33) OR Encephalomyelitis-Rhinopneumonitis-Influenza-West Nile Virus Eastern & Western, Killed Virus, Killed Flavivirus Chimera Vaccine-Tetanus Toxoid (USDA: 4855.R2) OR Encephalomyelitis-West Nile Virus Eastern & Western & Venezuelan, Killed Virus Vaccine (USDA: 14W5.23) OR Encephalomyelitis-West Nile Virus Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.20) OR Encephalomyelitis-West Nile Virus Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.23) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus Vaccine (USDA: 14W5.22) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.21) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.22) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus, Live Canarypox Vector Vaccine (USDA: 14W7.R0) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus, Live Canarypox Vector Vaccine-Tetanus Toxoid (USDA: 48W9.R0) OR WEE virus DNA vaccine pVHX-6 encoding 26S OR WEEV DNA Vaccine encoding 6K-E1 Protein OR WEEV Subunit E2 Protein Vaccine OR Western equine encephalomyelitis virus PE2/E1 mutant vaccine OR Western equine encephalomyelitis virus PE2/E2 mutant virus	0.3125282443690996	1.2841932957138087
Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae Bacterin (USDA: 4906.20) OR Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4BC5.20) OR Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4BC5.21) OR Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4BC5.22) OR Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 48C5.01) OR Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 48C5.20) OR Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 48C5.21) OR Parvovirus Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 48C5.22) OR Parvovirus Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4975.01) OR Parvovirus Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4975.20) OR Parvovirus Killed Virus Vaccine-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4975.22) OR Parvovirus Modified Live Virus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin (USDA: 4960.00) OR Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus  Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49F6.22) OR Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus  Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49F6.23) OR Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus  Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Bratislava-Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49F6.24) OR Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49G6.22) OR Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49G6.23) OR Parvovirus-Swine Influenza H1N1 & H3N2, Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 49G6.24) OR Porcine Reproductive & Respiratory Syndrome-Parvovirus Reproductive Form, Modified Live & Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4P19.20)	0.31214758866004727	1.2800442246880925
ALVAC-AHSV OR rMVA- AHS-VP2	0.30519023589426025	1.2042104723241038
VHSV DNA vaccine pCMV-vhsG encoding glycoprotein G OR VHSV DNA vaccine pCMV-vhsN encoding nucleocapsid protein N and glycoprotein G OR VHSV DNA vaccine pVHS-G encoding glycoproteins	0.29985355043603656	1.1460416691733475
Porcine Reproductive & Respiratory Syndrome Reproductive & Respiratory Form, Modified Live Virus Vaccine (USDA: 19T1.20) OR Porcine Reproductive & Respiratory Syndrome Reproductive & Respiratory Form, Modified Live Virus Vaccine (USDA: 19T1.21) OR Porcine Reproductive & Respiratory Syndrome Reproductive Form, Killed Virus Vaccine (USDA: 19S5.20) OR Porcine Reproductive & Respiratory Syndrome Reproductive Form, Modified Live Virus Vaccine (USDA: 19Q1.20) OR Porcine Reproductive & Respiratory Syndrome Respiratory Form, Modified Live Virus Vaccine (USDA: 19S1.20) OR Porcine Reproductive & Respiratory Syndrome Respiratory Form, Modified Live Virus Vaccine (USDA: 19S1.21) OR Porcine Reproductive & Respiratory Syndrome Respiratory Form, Modified Live Virus Vaccine-Erysipelothrix Rhusiopathiae-Haemophilus Parasuis Bacterin (USDA: 49V9.20) OR Porcine Reproductive & Respiratory Syndrome Respiratory Form, Modified Live Virus Vaccine-Haemophilus Parasuis Bacterin (USDA: 49Q9.20) OR Porcine Reproductive & Respiratory Syndrome-Circovirus Reproductive & Respiratory Form, Type 2, Modifed Live Virus,Killed Baculovirus Vector Vaccine-Mycoplasma Hyopneumoniae Bacterin (USDA: 49K9.R0) OR Porcine Reproductive & Respiratory Syndrome-Parvovirus Reproductive Form, Modified Live & Killed Virus Vaccine-Erysipelothrix Rhusiopathiae-Leptospira Canicola-Grippotyphosa-Hardjo-Icterohaemorrhagiae-Pomona Bacterin (USDA: 4P19.20) OR Porcine respiratory and reproductive syndrome virus GP5 protein mutant vaccine OR PRRSV DNA vaccine GST-ORF5 encoding GP5 OR PRRSV DNA vaccine pCA-U-optiGP5 OR PRRSV DNA vaccine pCI-ORF5/ORF6 OR PRRSV DNA vaccine pIRESorf5/IFNγ OR PRRSV DNA vaccine pIRESorf5/IL-2 OR PRRSV DNA vaccine pIRESorf7/IL-2	0.29683495786977293	1.1131396144890586
rBCG-SIVgag OR rMVA-SIV-CD40L OR SabRV-SIV OR Simian Immunodeficiency Virus nef mutant vaccine OR SIV DNA vaccine pSIVgag and  pmacIL-15 encoding SIV core protein OR SIV DNA vaccine pVacc4 encoding env from mac239 OR SIV recombinant vector vaccine rAd5/rLCMV	0.2947486997036821	1.090399818123884
Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.23) OR Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.27) OR Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4867.20) OR Encephalomyelitis Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4867.21) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine (USDA: 1475.00) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.00) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.01) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.21) OR Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.26) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.23) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.24) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.A0) OR Encephalomyelitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4875.A1) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.20) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.23) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.24) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.45) OR Encephalomyelitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4835.46) OR Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine (USDA: 13W5.20) OR Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 46W5.21) OR Encephalomyelitis-Rhinopneumonitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4844.30) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.22) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.23) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.24) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4847.32) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.23) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.24) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.32) OR Encephalomyelitis-Rhinopneumonitis-Influenza Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4845.33) OR Encephalomyelitis-Rhinopneumonitis-Influenza-West Nile Virus Eastern & Western, Killed Virus, Killed Flavivirus Chimera Vaccine-Tetanus Toxoid (USDA: 4855.R2) OR Encephalomyelitis-West Nile Virus Eastern & Western & Venezuelan, Killed Virus Vaccine (USDA: 14W5.23) OR Encephalomyelitis-West Nile Virus Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.20) OR Encephalomyelitis-West Nile Virus Eastern & Western & Venezuelan, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.23) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus Vaccine (USDA: 14W5.22) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.21) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 48W5.22) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus, Live Canarypox Vector Vaccine (USDA: 14W7.R0) OR Encephalomyelitis-West Nile Virus Eastern & Western, Killed Virus, Live Canarypox Vector Vaccine-Tetanus Toxoid (USDA: 48W9.R0)	0.2786691956687758	0.9151364430776846
Avian pneumovirus DNA Vaccine expressing the F gene OR Avian Pneumovirus Modified Live Virus Vaccine (USDA: 1A31.20)	0.27307295801374865	0.8541385729411756
Human metapneumovirus G protein mutant vaccine OR Human metapneumovirus M2-2 mutant vaccine	0.271623785418251	0.8383428817581634
Ovine Ecthyma Live Virus Vaccine OR Ovine Ecthyma Live Virus Vaccine	0.2701059823990446	0.821799132695758
ALVAC-RHDV (vCP309) OR RHDV DNA vaccine pcDNA-VP60 OR rORFV-RHDV-VP60	0.2679109677158308	0.7978739120657637
Wart Killed Virus Vaccine (USDA: 1985.50)	0.2674868933304855	0.7932515861603805
Lymphocytic choriomeningitis virus DNA vaccine pCMV-NP	0.26666394339900357	0.7842815966524673
Ac-CMV-S1 (infectious bronchitis virus) OR Bronchitis  Mass Type, Live Virus Vaccine (USDA: 1231.11) OR Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.1M) OR Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.20) OR Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.21) OR Bronchitis Ark Type, Live Virus Vaccine (USDA: 1231.22) OR Bronchitis Conn Type, Live Virus Vaccine (USDA: 1231.15) OR Bronchitis Delaware Type, Modified Live Virus Vaccine (USDA: 1231.1D) OR Bronchitis Georgia Type, Live Virus Vaccine (USDA: 1231.1J) OR Bronchitis Georgia Type, Live Virus Vaccine (USDA: 1231.1L) OR Bronchitis Mass & Ark Types, Killed Virus Vaccine (USDA: 1235.15) OR Bronchitis Mass & Ark Types, Live Virus Vaccine (USDA: 1231.13) OR Bronchitis Mass & Conn Types, Live Virus Vaccine (USDA: 1231.14) OR Bronchitis Mass & Conn Types, Live Virus Vaccine (USDA: 1231.1G) OR Bronchitis Mass & Conn Types, Live Virus Vaccine (USDA:1231.1N) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.12) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.18) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.1A) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1231.1F) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1232.10) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1232.15) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1233.10) OR Bronchitis Mass Type, Live Virus Vaccine (USDA: 1235.10) OR Bursal Disease-Newcastle Disease-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 12H1.4M) OR Bursal Disease-Newcastle Disease-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 12H1.67) OR Bursal Disease-Newcastle Disease-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 12J5.40) OR Bursal Disease-Newcastle Disease-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 12J5.43) OR Bursal Disease-Newcastle Disease-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 12J5.62) OR Bursal Disease-Newcastle Disease-Bronchitis Standard & Variant, Mass & Ark Types, Killed Virus Vaccine (USDA: 12D5.45) OR Bursal Disease-Newcastle Disease-Bronchitis Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12J5.61) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus  Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.00) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus  Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.01) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Killed Virus Vaccine (USDA: 12M5.40) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.11) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.43) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.50) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.90) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.91) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass & Ark Types, Killed Virus Vaccine (USDA: 12M5.41) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass & Ark Types, Killed Virus Vaccine (USDA: 12M5.42) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.E0) OR IBV DNA vaccine pVAX-S1 with GM-CSF adjuvant OR IBV DNA vaccine pVAX1-16S1/M/N OR IBV DNA vaccine pVAX1-N OR Infectious Bronchitis Virus DNA Vaccine encoding S1, N, and M OR Newcastle Disease-Bronchitis Mass & Ark Types, Killed Virus Vaccine-Salmonella Enteritidis Bacterin (USDA: 48D7.10) OR Newcastle Disease-Bronchitis Mass & Ark Types, Killed Virus Vaccine-Salmonella Enteritidis Bacterin (USDA: 48D7.11) OR Newcastle-Bronchitis B1 Type, B1 Strain, Conn Type, Live Virus Vaccine (USDA: 1761.13) OR Newcastle-Bronchitis B1 Type, B1 Strain, Conn Type, Live Virus Vaccine (USDA: 1761.1A) OR Newcastle-Bronchitis B1 Type, B1 Strain, Conn Type, Live Virus Vaccine (USDA: 1762.13) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 1791.1X) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A1.1M) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A1.1N) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Ark Types, Live Virus Vaccine (USDA: 17A2.1M) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1761.14) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1761.15) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1761.17) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1762.1H) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1791.14) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1791.15) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.11) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.12) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.18) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1761.19) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1762.11) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1791.19) OR Newcastle-Bronchitis B1 Type, B1 Strain, Mass Type, Live Virus Vaccine (USDA: 1791.1X) OR Newcastle-Bronchitis B1 Type, C2 Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1XC1.10) OR Newcastle-Bronchitis B1 Type, C2 Strain, Mass Type, Live Virus Vaccine (USDA: 1XB1.10) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass & Conn Types Vaccine (USDA: 17B1.17) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1771.14) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 1771.17) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.11) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.12) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.18) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.19) OR Newcastle-Bronchitis B1 Type, LaSota Strain, Mass Type, Live Virus Vaccine (USDA: 1771.1A) OR Newcastle-Bronchitis Mass & Ark Types, Killed Virus Vaccine (USDA: 1785.10) OR Newcastle-Bronchitis Mass & Ark Types, Killed Virus Vaccine (USDA: 1785.12) OR Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1775.10) OR Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1775.11) OR Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1776.10) OR Newcastle-Bronchitis Mass Type, Killed Virus Vaccine (USDA: 1785.11) OR Newcastle-Bronchitis Mass Type, Killed Virus Vaccine-Mycoplasma Gallisepticum Bacterin (USDA: 48B5.10) OR Newcastle-Bronchitis Mass Type, Killed Virus Vaccine-Mycoplasma Gallisepticum Bacterin (USDA: 48B6.10) OR Newcastle-Bronchitis Mass Type, Killed Virus Vaccine-Salmonella Enteritidis Bacterin (USDA: 48D6.10) OR Newcastle-Bronchitis VG/GA Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 17V1.10) OR Newcastle-Bronchitis VG/GA Strain, Mass & Conn Types, Live Virus Vaccine (USDA: 17V1.11)	0.260190010729545	0.7137170265632401
Equine Arteritis Modified Live Virus Vaccine (USDA: 1531.20)	0.24299002866228603	0.5262406652713864
